participant_id,Gender_Code,Work_Schedule_Code,Age_range_Code,Household_type_code,Life_satisfaction,Isolation_score,Social_support_score,food_security_score,Housing_tenure_group_code,fuel-security_score,Income_Code,Lad_code_code,msoa_code_code,imd_decile,green_space_pct,park_distance_m,crime_rate_per_1000
ejy626kqp82zaxbx7ejy6ejj910oezfc,1,2,7,5,8,0,2,0,5,0,5,9000017,2000495,9,83.6,1281.841905,77.02625332
ekq2iaqbfv1vr44hftvekq2iapgwex9g,1,9,5,5,9,0,1,0,5,0,5,9000014,2000406,3,94.5,358.2562765,110.3108459
elddrueeead7njfg8zelddru1l3950so,1,3,6,5,8,2,2,0,4,0,5,9000014,2000405,9,95,295.2547317,110.3108459
eu2tcazatnmcu15b2zeu2tcwckuepnwj,1,3,6,5,6,2,2,0,5,0,5,9000010,2000289,9,97.5,572.1125942,92.56137265
eutf7uydverskvog4eutf7ly3m38epd5,1,2,3,5,7,2,1,0,3,0,3,9000031,2000920,2,82.3,321.0457918,82.92437534
f2js1jvxc8zytfew1vf2js86fzrlwnoh,2,2,6,5,7,2,2,0,5,0,5,9000015,2000456,9,92.4,846.0747864,61.22939836
f7r1po80umtvkn7f7r1pctzds8lf8tye,1,3,5,5,8,1,1,0,3,0,4,9000030,2000878,2,42.2,285.2304662,106.554188
fiwpg95d054gcsjqfiwpg8eg7wj477ty,1,3,5,5,4,2,1,0,2,0,0,9000028,2000824,3,61.8,173.106062,112.8953553
fn76tt8423yvqff8pyufn76j64so5cbp,1,2,9,5,6,2,2,0,2,0,5,9000029,2000842,9,94.4,629.8945102,64.10579525
fnvmti2ny5g8zi1fnvmim0c8cw5f1puu,1,2,5,5,9,0,2,0,5,0,5,9000032,2000944,4,63,457.4045969,75.01260027
fslipip8ocwsyfsli31hd16526sz57m1,1,2,7,5,8,2,2,0,4,0,5,9000015,2000452,7,86.5,951.9884099,61.22939836
ftpd5nvmuz1l7c83r60ftpd5nv8245y1,1,3,8,5,8,0,2,0,5,0,0,9000027,2000804,10,81.7,295.710416,59.12433069
fxh54ixoznrv60wxtupfxh54i2t3zkl0,1,3,5,5,7,2,2,0,5,0,5,9000025,2000730,3,92.4,423.6518216,102.9492058
fy71z7cq8mke8g84mfy71z3kv2u1lj7k,1,2,6,5,8,0,2,0,5,0,5,9000028,2000826,3,86.5,185.1511631,112.8953553
g3gnxcrp17rhyuhqnjg3gnxyxgpvae4a,2,2,4,5,6,2,2,0,2,0,5,9000009,2000256,4,74,373.1459577,81.460788
g549kqjsxdhh82ulonl6g54wn02yzavv,1,2,5,5,3,1,2,0,5,0,0,9000028,2000819,3,69.6,203.7924603,112.8953553
gaayvnxg4yxanre5vgaayvz5jqahetxf,2,2,8,5,6,0,2,0,4,1,5,9000028,2000825,2,70.7,282.0495154,112.8953553
gcjy8valb8v91q2qf5wgcjy8vsy2bbct,1,3,9,6,7,0,2,0,4,0,0,9000024,2000689,6,73.1,814.7140228,64.7356604
gd7slgnytzh3ig3yvgd7slfffcofljjd,1,9,4,5,9,2,2,0,5,0,5,9000009,2000276,7,90.2,360.3959185,81.460788
gd8ipwwbglre39jilh8nnhxgd8ipjszi,2,2,5,5,9,0,2,0,5,0,5,9000024,2000689,10,73.1,814.7140228,64.7356604
ge4lmi8el208hqlqj1dge4lmiobbnskr,1,3,6,5,7,1,2,0,4,0,5,9000032,2000932,9,58.3,372.8135629,75.01260027
gnizimodwev7dh3j0dazgngnizim10u5,2,2,4,5,8,0,2,0,5,0,0,9000023,2000675,7,89.4,293.9610116,93.94595065
goet38qblinjscq2d4dgoet38mk92qpt,1,2,4,5,9,0,2,0,5,0,5,9000028,2000836,5,94.3,403.6069805,112.8953553
gogsswhhu65zeu8hngj8gogsswutw90c,2,3,5,5,7,1,2,0,2,0,4,9000007,2000190,6,39.3,150.6455461,161.7785752
gtfd72tzluuszrigtfd71mh48o2n317n,1,2,7,5,9,0,1,0,5,0,5,9000019,2000564,5,62.5,228.9779782,127.4397297
gvpdg1bc02e04s51xlugvpdgm9su09pa,1,3,7,5,8,2,2,0,4,0,4,9000022,2000642,3,86.1,515.3137583,107.0192611
gxtn8mplwf1k0n6hmmggxtn8mploe8wr,2,2,7,5,7,2,2,0,4,1,5,9000025,2000742,3,98.5,194.1113429,102.9492058
gzjo9effor8whl2gzjoxsekzi9n4geq0,1,9,4,5,10,0,2,0,2,0,3,9000006,2000134,6,73.4,377.6443238,69.34413948
h7pawvik14r1b5j5h7pae0yudrea1rn3,1,2,5,5,8,2,2,0,5,0,5,9000010,2000312,4,90.3,567.3510498,92.56137265
h8t21imz6lzg9viyqje89gh8t21iv9vm,2,2,6,5,10,0,2,0,4,0,5,9000031,2000899,4,89.6,406.358903,82.92437534
h975gif4vnhuophd5hplh975gm5ifh1f,1,2,6,5,9,1,2,0,5,0,5,9000009,2000269,9,90.7,209.4413019,81.460788
hcp4qjadvpqmuw06thcp4qjqirvtp77x,1,3,7,6,8,2,2,0,5,0,3,9000023,2000683,2,90.5,266.804603,93.94595065
hkcv9sulo74fz9yhkcjtkjv20l7110qh,1,3,7,5,9,0,2,0,5,0,5,9000003,2000052,9,73.3,782.5918817,71.52628694
hoa8kb1v14f6siv6hoaujwlprk5z1m8r,2,2,6,5,8,1,2,0,5,0,5,9000014,2000407,2,90.7,284.5751886,110.3108459
ht5hm1spljt71znebfkht5hmfz2feeh3,1,8,6,5,9,2,2,0,5,0,5,9000032,2000928,9,78.6,349.9298996,75.01260027
hxbockrd5otcivfvhxbekv8is5ensgg0,1,3,5,5,8,0,2,0,0,0,2,9000007,2000182,6,51.4,578.5387154,161.7785752
i0eooluvd45sd0khq3i0eooluetjlmwl,1,2,5,5,10,0,2,0,5,1,5,9000017,2000501,9,94.1,271.7982514,77.02625332
i1kxjn7k4wy2hklxpi1kxjnqda8oe9qx,1,9,5,5,7,0,2,0,4,0,5,9000009,2000257,4,72.4,368.3446037,81.460788
i200ta2rp8i7jepu0ai200t35l8e26rs,2,2,8,5,7,0,2,0,4,1,5,9000003,2000042,6,69.3,586.4488115,71.52628694
i62h1m04wp4h4myci62f0x8zm072vnqw,1,9,6,5,9,0,1,0,5,0,4,9000017,2000518,4,92.5,371.730836,77.02625332
i7aj6jeag8f8c2nhi7ajmrc2z2ee2ih0,1,3,4,5,8,1,2,0,2,0,2,9000023,2006798,2,55.3,180.6842103,93.94595065
i9h7bvqoi6x3hba32xnni9h7b588wf6p,1,9,6,5,10,0,2,0,2,0,4,9000024,2000696,7,89.5,243.8631174,64.7356604
ia3xl8rjrklof01z4n0as7ia3xl8v5uc,2,2,6,5,8,1,2,0,2,0,5,9000003,2000024,9,87.3,320.5135889,71.52628694
ictx8nn6zmoawllictimabtbrenywevu,1,9,3,5,7,2,1,0,2,0,3,9000013,2000390,4,88.2,388.1873739,113.5974039
ihemcwtc4z6vvihea7tpfbqzbmnljpe0,1,3,8,5,8,0,2,0,0,0,2,9000014,2000403,4,93.6,163.4975662,110.3108459
ijke88e2othjozaiijke88mky189iwh2,1,9,6,5,9,0,2,0,2,0,3,9000007,2000182,6,51.4,578.5387154,161.7785752
ik86kwxvgznwilwxe8vik86kw3ny461w,1,3,8,6,8,2,2,0,4,0,2,9000009,2000276,7,90.2,360.3959185,81.460788
indws0mmsoy2xwuxucrfnindws0mu0rf,2,2,5,5,9,1,2,0,4,0,5,9000028,2000813,4,56.6,198.3131996,112.8953553
ioitnx1ehqmk7py5dh3kk8ioitnx1sfc,2,2,7,5,5,2,2,0,5,0,4,9000025,2000745,4,95.2,268.27676,102.9492058
iswkelgktman2rxmzavnniswkelktett,1,3,5,5,8,2,2,0,5,1,5,9000011,2000339,4,87.2,735.8720486,96.79696038
iu9weh4j53ahhddvxiu9we1p0i1r3wl8,2,2,4,5,5,1,1,0,2,0,4,9000024,2000703,8,94.7,232.5991209,64.7356604
j060qhdaezo9k34nfm68j060qhdv3ttx,1,3,4,5,10,0,1,0,5,0,5,9000023,2000668,6,94.3,432.6012683,93.94595065
j4ny43ts50o06vh9e9h8j4ny43iw2vdg,1,2,6,5,9,1,2,0,2,0,0,9000024,2000699,10,96.1,578.1108645,64.7356604
jb05vl3js7kkfxljj60gc7wfhqi77tzq,1,2,4,5,6,2,2,0,5,0,5,9000011,2000327,3,85.9,387.7488934,96.79696038
jbbsuf9fe89fc2kxkmu6ijbbsufg098y,1,9,6,5,6,1,2,0,5,0,5,9000011,2000337,4,91.6,503.8288408,96.79696038
jgnue69w59i95gzz7ejgnue693fwz4xp,1,9,7,5,8,0,2,0,5,0,0,9000004,2000077,9,93.8,372.4357116,64.46313682
jljc5ah9bbd673wjljc5wta2a72hmeby,2,2,6,5,7,0,1,0,5,0,5,9000026,2000764,4,86.6,416.2383848,78.28836493
jm6bydxczdrsf91yjm6b4i8mri606ozc,1,2,5,5,8,2,2,0,2,0,4,9000005,2000098,6,88.9,300.576175,89.33622132
jnopbnfaf9nygmyfw5jnopr7eukppz87,1,2,5,5,9,0,2,0,5,0,5,9000028,2000813,4,56.6,198.3131996,112.8953553
jv0ktaxo4d488zhazsjv0ktah5ml6uwc,1,2,6,5,7,2,2,0,2,0,0,9000013,2000381,7,92.4,258.7335624,113.5974039
jvziodmw5w2s02wd9gxzcpjvziodmwep,2,2,5,5,8,0,2,0,5,0,5,9000029,2000856,8,88,525.2892356,64.10579525
k1cvvjijifouwq83amfh4k1cvvji5d0n,1,9,4,6,8,2,2,0,2,0,3,9000022,2000641,2,65.3,216.8174914,107.0192611
k5tfvieaiqwm1rbt7k5tfpggjdobe6ny,1,2,5,5,5,2,1,0,5,0,4,9000025,2000741,4,91.2,428.2510822,102.9492058
kb5ukwocmwksg1p1j9gkb5vvryg8gtzk,1,2,5,5,8,2,2,0,5,0,5,9000010,2000304,9,95.9,282.676841,92.56137265
keq87p0b0tjewkjnwo0ujxofl7o0f0m4,1,3,5,5,10,2,2,0,4,0,5,9000012,2000353,3,78.1,221.6225912,121.6670744
kjq3qewobmw2u217e37tm9kjq3qi8yhk,2,2,4,5,9,0,2,0,2,0,5,9000028,2000815,4,41.5,100.4428144,112.8953553
kkds1bmu1otg6s8m2j2anl4kkds1bm4h,2,2,5,5,8,2,2,0,4,0,5,9000018,2000550,4,76.9,317.4000186,85.64933259
ko7jpb7rmd9lqj58ko7jpdsw0u4vxnjx,2,2,5,5,7,2,2,0,5,0,5,9000018,2000540,5,78.1,379.6208809,85.64933259
ks7meko28fg1y4z1uks7me9ydv290lti,2,2,4,5,9,0,2,0,5,0,5,9000015,2000455,6,60.7,581.1251651,61.22939836
ks9l7kxg2atwwzznyqks9l7kxybu1q6t,1,5,5,6,5,0,2,0,1,1,1,9000009,2000261,4,76.9,222.5971968,81.460788
ksr6a4886nhxxlksr6mhgd0bo6bkdid3,1,2,3,5,8,2,2,0,2,1,3,9000029,2000852,9,94.3,454.3773649,64.10579525
kvgbke3xjle766dspskvgbke3jmgne3m,1,2,5,5,8,1,1,0,5,0,5,9000022,2000639,2,63.5,350.3166793,107.0192611
ky8vr2c6ikjmg4545j0eaky8vroio8uc,1,3,6,5,8,1,2,0,2,0,5,9000028,2000835,6,78,243.8868845,112.8953553
l1cejteiqaumzll1ce60dbnn9qrvrsct,2,2,7,5,7,2,2,0,4,1,5,9000011,2000339,5,87.2,735.8720486,96.79696038
l1rqm3sda8b2zw3ds54lul1rqm3qjksa,1,9,5,5,10,1,1,0,2,0,0,9000008,2000216,8,65.6,445.4240359,87.80214462
l4whzan4dvt2t60kc1l4wecxfk845gnv,1,3,6,5,8,0,2,0,4,0,5,9000028,2000830,6,84.3,209.5898145,112.8953553
l55nx61dsvxv4fvy7r1l55ycnqkjpmow,1,2,4,5,9,0,2,0,5,0,5,9000028,2000810,3,67.2,213.7486823,112.8953553
l8tub47exsgfor4snlb5l8tub47pzwlw,1,2,5,5,9,0,2,0,5,0,5,9000025,2000714,2,90.8,231.1314767,102.9492058
la9qtgjnhyiyjxrwiila9qtgoaaw3ayj,2,2,7,5,8,0,2,0,4,0,5,9000004,2000077,9,93.8,372.4357116,64.46313682
lau0ba8tpwimst58ctlau0ba84vnbhv5,1,3,7,5,7,0,2,0,5,0,4,9000029,2000852,7,94.3,454.3773649,64.10579525
lesu12amdhhjytec70aglesu11onbksu,1,3,5,5,8,0,2,0,2,0,5,9000003,2000035,5,71.9,304.440093,71.52628694
lg9p73cckvaswllg9pqlycmpo47jrein,1,2,8,5,9,0,2,0,5,0,5,9000006,2000141,7,87.6,296.2050552,69.34413948
liaeocfej7tmk38aydxliaeocfe0l0qx,1,9,4,5,9,2,2,0,5,0,5,9000030,2000893,7,64.4,181.6033787,106.554188
ll5t56gepdbw8oqll5t0u4gznsso0ldu,1,9,5,5,7,0,1,0,5,0,5,9000026,2006925,8,93.9,331.8067901,78.28836493
lmdubzfxp1rjr66lmdu2unsi60adcvaj,1,9,5,5,7,0,2,0,5,0,5,9000013,2000391,3,85.6,179.8912897,113.5974039
lppygjbe5xh0jlpm4egftfxur407dm4e,2,2,5,5,9,2,2,0,5,1,4,9000031,2000906,6,95.1,341.0629634,82.92437534
lseucx1lrf5ylmju0mlseucvhh5bd6g9,3,3,4,5,7,2,2,0,4,0,0,9000019,2000562,4,81.8,234.9155042,127.4397297
lu80n059lhnxqlvlu80n0ty2wgfqo3ye,1,3,5,5,8,2,2,0,5,0,5,9000022,2000643,8,88.1,442.0001258,107.0192611
m1vxt30qw453aa5nq19zqzm1vxt30qt0,1,3,8,5,8,0,2,0,4,0,0,9000008,2000236,9,95.3,805.2251128,87.80214462
m91mkuge1fqibrnplqnsdm91mkyk5b4i,1,9,6,5,7,2,2,0,5,0,0,9000003,2000030,5,91.1,756.3947619,71.52628694
m9k04q372380bs1pbsjm9k0lq4kjofqk,1,2,8,5,6,2,2,0,5,0,0,9000019,2000568,3,61.1,154.7604152,127.4397297
m9n55uh70ju61sm9n55520q1n827w4hq,1,9,4,5,9,0,2,0,2,0,0,9000015,2000434,9,77.3,242.9118031,61.22939836
mfiuhus2gcm4wq5euyurmfiuh4pdxgck,1,2,7,5,7,1,2,0,2,0,5,9000021,2000615,8,97,1441.55518,73.10062573
mfrg6vlqhj0giqaubfkckmfrg6vwekxv,1,7,5,5,8,0,2,0,2,1,2,9000023,2000683,2,90.5,266.804603,93.94595065
mitfy7401oej81o4mitf5z9tjbsh0557,1,9,3,5,8,1,2,0,2,0,0,9000003,2000053,5,71.6,482.4405375,71.52628694
mkg88tw1llfm42mub9vu9mzmkg88twwp,1,2,8,5,8,0,2,0,5,0,4,9000032,2000942,8,91.6,475.5271172,75.01260027
mm0ygnf2cdc4rjv8dmm0ygnqd7gx8rhd,1,2,5,5,8,2,2,0,5,0,5,9000009,2000270,4,74.4,203.8065011,81.460788
mxyka22dfpfng9v0e1wmxyka2ztw9lzb,1,9,6,5,9,1,1,0,0,0,0,9000006,2000152,5,86.1,464.6573403,69.34413948
n0n6w8ayu1zaktuxp2h9n0n6w8v0ewqi,2,3,6,5,9,0,2,0,5,0,5,9000028,2000837,9,95.3,243.8026229,112.8953553
n4ht6eq4lo12x2di4in4ht1bj87lryqc,1,3,6,5,9,1,1,0,5,0,5,9000006,2000142,8,83.9,519.9973773,69.34413948
naknj4te0wkbcnakngjf7ps1z0jgu88e,2,3,6,5,8,0,2,0,5,0,5,9000019,2000555,2,86.5,219.2024218,127.4397297
ncizzpckmed32byrwkeo4h5nciz7lfxa,1,3,5,5,9,0,2,0,5,0,5,9000029,2000846,8,95.8,335.5428836,64.10579525
nghr7tdcz1j5rp4q6acynghrzpitkyo3,1,2,7,5,8,0,2,0,5,0,5,9000011,2000340,5,80.9,516.2722582,96.79696038
ngq1yb3jrng2ltr6ubb4kglnig3ojv2l,1,3,8,5,5,2,2,0,5,0,5,9000022,2000645,6,84.3,449.5503527,107.0192611
nimcqeh7o7wjkqdfeqnimcqegoqr3snb,1,3,8,5,9,0,2,0,4,0,0,9000003,2000043,9,96.6,454.2983688,71.52628694
nk3xa3qqn5scsgknk3xa0qzfcx5r1k2y,1,2,5,5,9,0,1,0,5,0,0,9000004,2000073,10,98.1,405.6412353,64.46313682
nmd388g1qlffcblzo7sxnmd38v7ycad9,1,2,6,5,8,0,1,0,5,1,0,9000027,2000805,9,82.9,317.4592347,59.12433069
np6qncurkqvio7v5s9np6qnpp8knwda2,1,9,5,5,9,0,2,0,5,0,4,9000031,2000910,3,78.2,405.5889264,82.92437534
npn71qz05iwe9xcwtvtzhnpn7102ost0,2,2,7,5,6,2,2,0,1,0,2,9000007,2000184,3,43.9,220.1948865,161.7785752
npsudm39cz7741rhkat1zmknpsudm391,1,3,5,5,7,0,2,0,5,0,5,9000003,2000035,7,71.9,304.440093,71.52628694
nt4q2e659x98k0c6p1pnt4q2eay73q2z,1,2,5,5,8,0,2,0,5,0,5,9000006,2000141,7,87.6,296.2050552,69.34413948
nuq89c7mdfp4puiwn152nuq895los659,1,3,7,5,6,2,1,0,3,0,0,9000025,2000746,3,67,441.4519395,102.9492058
nv6q2658mivsv05sunv6qh7ye03q2tpy,2,2,6,5,7,0,2,0,4,0,5,9000003,2000046,7,82.5,236.0967296,71.52628694
nvi21hquf9ps2q88invi2h7nxhirw7im,1,9,7,5,7,2,2,0,5,0,0,9000028,2000831,3,79.8,380.1352283,112.8953553
o2ddr3k21d7vhbg4o2ddr3xn0cvk3op2,1,3,5,5,6,0,2,0,5,0,5,9000006,2000135,2,77.6,281.0933161,69.34413948
o2k22kp64zmagpo2k23h7ciziyphgssv,2,2,4,5,8,2,2,0,4,0,5,9000033,2000971,5,66,380.7372539,372.933205
o3qq4gz62mcknhv32o3qq4k3z3o74l97,1,3,8,5,8,0,2,0,5,0,5,9000030,2000882,2,89.1,156.4309,106.554188
o6czce0o1i7r0v62kio6cz38z6cbhfjh,1,2,6,5,8,2,2,0,5,0,5,9000024,2000696,6,89.5,243.8631174,64.7356604
ock6ruk91so1oexe2zock6rm47in1823,1,3,5,5,8,2,2,0,5,0,4,9000028,2000828,2,78.9,254.2155395,112.8953553
oeoy47n7xejwv4koeow0didk1rz8b3bf,1,2,7,5,8,1,2,0,4,0,5,9000027,2000798,5,94.3,279.5283645,59.12433069
oesiyahk1uhoymazioesiyaymzzn9gqe,1,3,5,5,10,0,2,0,5,0,4,9000024,2000695,6,96.4,504.5082864,64.7356604
og84sarhhjlvdlmuog84so09yj6mw5e3,1,3,6,5,8,2,2,0,5,0,5,9000027,2000798,8,94.3,279.5283645,59.12433069
okdjs7x3ttpwh5kaokdjsjase68wfy9z,2,2,4,5,9,1,2,0,2,0,5,9000007,2000166,3,79.9,260.8400465,161.7785752
ollafanuhcubeinyd57collafa56rz75,1,3,8,5,8,1,2,0,5,0,5,9000014,2000416,4,68.5,249.6918473,110.3108459
on6yz54a1xzuykdcfqw9fon6yz5cs746,1,9,7,5,6,0,2,0,5,4,3,9000030,2000875,2,78.8,154.3225881,106.554188
onj93spfvqdnk4a8onj9307pe3snbd53,1,9,4,5,9,0,2,0,5,0,4,9000004,2000080,4,90.1,466.077237,64.46313682
ormnkcwn9o7qxhq79ormn8h8o36wr6f9,1,8,4,5,3,2,0,0,5,0,0,9000010,2000288,3,82.7,496.9941142,92.56137265
ow7moa0eb8cvff7dh0w9mow7moa05j8w,1,3,6,5,8,1,2,0,5,0,5,9000006,2000132,8,62.7,459.6985916,69.34413948
oxvu5r7ywezdgs4jlzlyzqoxvu5r7r7m,1,3,6,6,9,1,1,0,2,0,2,9000003,2000041,6,80.9,485.4272489,71.52628694
oyil1zhadyypi07oyil9rtvoxc9tpt9r,1,9,4,5,7,0,2,0,5,0,4,9000023,2000669,5,90.2,273.9067414,93.94595065
p6550ryzhhcgteu55sy26n5fp6550ryr,1,3,7,5,7,2,2,0,4,0,4,9000026,2000757,8,81.6,424.4852207,78.28836493
p9mdenm0980serp9mde5gmbm9crw426p,1,2,7,5,8,0,2,0,5,2,0,9000017,2000522,5,80.3,433.5461043,77.02625332
pabyye9hx37pltyitpabys8v9lqrhxky,1,3,6,5,10,0,2,0,5,0,5,9000023,2000667,4,96,340.3336151,93.94595065
pcqvacwfz6yklwn2bj8pcqva24yxi6rh,2,2,4,5,9,2,2,0,2,0,5,9000030,2000881,3,70.5,176.4223562,106.554188
pmszzpn8mu3npmrdw0vfp44xxxs5cpnr,1,3,5,5,9,0,2,0,5,1,5,9000006,2000156,9,89.3,990.9790786,69.34413948
pu6fi7hv00sg4ja6ktnpu6fizmsb16ll,1,3,6,5,7,1,2,0,6,0,2,9000028,2000825,3,70.7,282.0495154,112.8953553
pv8903yu6ymq2kg5gc4lpv89wg13dtl8,1,2,6,5,9,1,2,0,4,0,5,9000022,2000634,5,62.8,448.0159166,107.0192611
pygunyj3rdyrgkqpyv3dp5ls13nhoh1v,1,2,5,5,8,0,2,0,5,0,5,9000025,2000730,3,92.4,423.6518216,102.9492058
pzq4vjmvqg0214kl9zyylpzq4vi29q1g,2,2,6,5,8,2,2,0,0,0,5,9000011,2006928,8,29.7,251.602269,96.79696038
q1oxtyci2u1ebu85v0idq1ox2zuljmjb,2,2,6,5,8,0,2,0,5,0,5,9000009,2000265,7,82.7,273.3212368,81.460788
q22hubh2ggvyfo98iq22hubc4r7lh8we,1,2,5,5,8,0,2,0,1,0,3,9000012,2000358,3,69.7,225.5575184,121.6670744
q2ccz8ido80gi0q2c6bynabevc7pv3kf,1,9,6,5,10,0,2,0,5,0,5,9000014,2000426,5,82.3,438.8981968,110.3108459
q2i35hqgqgxq21a02mwvq2i35hqsleyp,1,3,7,5,8,0,2,0,5,0,3,9000011,2006928,5,29.7,251.602269,96.79696038
q39jna8zoaawrq3xb4k8gncqsi2368ao,1,2,8,6,5,2,1,0,4,0,0,9000016,2000476,6,62.2,315.4970591,73.74327005
q51ttubs9hiuskv5b8q51ttu58h08211,1,3,5,5,9,0,2,0,2,0,5,9000006,2000134,7,73.4,377.6443238,69.34413948
qa0ofqi076prdqa0ofq5165jtf3sp18l,1,2,8,6,8,0,2,0,5,0,4,9000010,2000292,4,98.1,623.8264751,92.56137265
qiwwjycftulanf0qiwwjj7u82mw611ai,1,9,6,5,6,0,2,0,5,0,5,9000003,2000050,8,85.5,402.67,71.52628694
qk5zyts791ip7wopx84qk5zp1bips23d,1,2,7,5,10,0,2,0,5,0,0,9000014,2000431,6,88,425.9581141,110.3108459
r1s8li251isj1ac6ur1s8j3t9vx6sx4r,1,2,7,5,7,1,2,0,2,0,4,9000031,2000918,4,73.8,258.6382155,82.92437534
r21c7jt4obfl5qaljgr21c7j1r0shubl,1,9,3,5,8,1,2,0,2,0,3,9000015,2000442,6,97.1,879.1088504,61.22939836
rj31dd9uye5p7liag7rj31dpcyj1zbic,1,4,5,5,8,1,2,0,5,0,4,9000020,2000583,6,88.5,359.9588801,144.3589814
rkxh2wc5tmwo7mirkxh749m3tnb27qng,1,3,8,5,7,0,2,0,5,0,0,9000029,2000855,8,92.7,255.7633934,64.10579525
rqb55dl5wugr6cupffjcsarqb55dl297,1,9,5,5,9,0,2,0,4,0,5,9000027,2000786,9,82.9,240.109121,59.12433069
s0286mmq3gsatsocvvvs0286v8fwud00,1,2,6,5,9,0,2,0,2,0,5,9000019,2000575,4,30.6,175.682866,127.4397297
s4n5qo542b10bjs4n5d8qkux9ulkzx8m,1,3,8,5,8,0,2,0,5,0,5,9000027,2000793,5,93.9,428.7586748,59.12433069
savtx90pl1ryn2dxlva6savtxhv960rz,2,8,5,5,5,2,2,0,3,2,2,9000019,2000569,2,72.8,192.1284982,127.4397297
scgflcvywzkb1lfildp9rynscgflcvba,1,5,11,5,7,2,2,0,4,0,0,9000016,2000488,10,96.9,421.7312771,73.74327005
seozpu2sq2jum7ns8nf0gseozpu9ljsl,1,9,6,5,7,0,2,0,5,1,5,9000030,2000867,4,74.6,289.413251,106.554188
si1q1gg7osx7r853643si1q15b3wtlf8,2,2,10,5,9,1,2,0,4,0,3,9000003,2000057,6,70.1,205.5159355,71.52628694
siim2pg64hdvfmw6wsiim4dwbgyha5rj,1,3,7,5,7,0,2,0,5,0,5,9000029,2000845,7,89.2,361.6728254,64.10579525
sm6mxwt74baqnpgeqkajb22sm6mxxj6d,1,2,6,5,8,1,2,0,5,0,5,9000006,2000161,10,95.6,422.6251898,69.34413948
smf6zngqq29epw28f0ssmf6zyko55d63,2,2,6,5,7,2,2,0,2,0,5,9000006,2000163,9,91.9,379.3188213,69.34413948
sonei1z58o9zfw06lemasonei2xpa7k8,2,2,6,5,8,0,2,0,4,0,0,9000023,2000672,3,78.9,315.2061664,93.94595065
spga533v7u91lyha5spgazjvui1iiegp,1,3,5,5,9,0,2,0,5,0,5,9000027,2000804,10,81.7,295.710416,59.12433069
sqxnvzmmde24m6to23pr2sqxnvzp24fc,1,9,6,5,9,0,2,0,4,0,5,9000010,2000295,8,75.1,272.5378186,92.56137265
srb99hkjmaklcsrwtb2aa866mew0t25b,1,3,6,5,8,0,2,0,5,0,5,9000023,2000663,4,93.4,227.4610504,93.94595065
st9qqrl56l9dfsuyo7lst9qqr9ub9l7t,1,2,6,5,8,0,2,0,4,0,4,9000011,2006929,2,75.6,466.4038466,96.79696038
swzmfj7xb566vrlavswzm9x99wreseom,1,9,4,5,8,2,2,0,5,0,0,9000025,2000744,2,89.4,407.033161,102.9492058
t0uav0jcm57wt34yufnnt0uayc4qqcym,1,3,4,5,8,1,2,0,5,0,5,9000016,2000481,6,90.9,1452.36234,73.74327005
t2il7h365ml2zmp3tet2il7h3hs1qdo8,1,2,6,5,7,2,1,0,5,0,5,9000011,2000339,7,87.2,735.8720486,96.79696038
t36n7kw0n2yft36n76kzlmok29avrn4r,1,2,5,5,10,2,2,0,5,0,5,9000031,2000911,2,79.1,489.4121318,82.92437534
ta56s13twbx3oe0pfvta51na0v73tt95,1,9,6,5,10,0,2,0,2,0,2,9000008,2000209,5,89.2,405.4403459,87.80214462
tfbhgczo37bk8vtfhtmhkjc0h6dpthtm,1,3,5,5,8,2,2,0,4,0,4,9000031,2000922,3,93.4,205.8874095,82.92437534
tgdsfhb3ml1er1lvdmwtgdsfhjqtxi82,1,2,6,5,7,1,2,0,6,0,5,9000012,2000363,2,64.5,269.8912839,121.6670744
tjj90mk5z6uv768etcqvktjj90mk2jce,1,7,5,5,9,0,2,0,2,0,4,9000031,2000905,3,93.2,249.9719801,82.92437534
tl44a7xepmy52dontl44a7mrp5vug10i,1,9,6,5,8,0,2,0,5,0,3,9000026,2006800,4,89.5,408.4313626,78.28836493
tlkzzyyq1fzjlqbx9jctlkzzyytp8zwc,1,2,4,5,8,2,2,0,4,0,5,9000027,2000793,5,93.9,428.7586748,59.12433069
tmabmt8ru3rdwui4gpentmabmtj88ysk,1,3,7,5,8,1,2,0,5,0,5,9000022,2000630,6,77.5,258.4916932,107.0192611
tmw9140zwqpe0tmw914vd6u78ds5gs71,1,2,7,5,8,2,1,0,5,0,5,9000003,2000056,9,83.7,410.3327899,71.52628694
tqa1hevaicxrea67tqa198jrlvs38c2g,1,2,4,5,7,2,1,0,2,0,0,9000031,2000913,3,93.9,317.4617832,82.92437534
tti8pws4h4kfrmdml4ytti8pojrnfjjx,1,2,6,6,4,2,2,0,5,1,3,9000029,2000851,4,56.7,296.8690482,64.10579525
twbaybxd438k523twb2au3m5vvcwt12a,1,2,4,6,5,2,1,0,1,0,4,9000022,2000622,3,78.3,185.494974,107.0192611
u16a13zvebxplpf4u16a13t8rdqka0y7,1,8,6,6,4,2,2,0,2,1,2,9000029,2000852,8,94.3,454.3773649,64.10579525
u19cywmk9u4uu1xw2qa8w3ens8tlwxw2,1,9,7,5,7,1,2,0,5,0,4,9000026,2000765,6,92.9,574.2612554,78.28836493
u6nn3iib26dw5enjm6cxem6u6nn3iiqd,1,2,5,5,5,1,2,0,5,0,0,9000019,2000559,2,91,269.7703135,127.4397297
