Age_range_Code,Household_type_code,Life_satisfaction,Isolation_score,Social_support_score,food_security_score,Housing_tenure_group_code,fuel-security_score,Income_Code,Lad_code_code,msoa_code_code,imd_decile,green_space_pct,park_distance_m
9,2,7,0,1,2,1,0,3,09000019,02000563,1,80.80000000000001,387.3530042214282
9,1,8,1,2,0,5,0,5,09000033,02000973,7,87.3,578.6153528143707
7,4,8,0,2,0,5,0,5,09000008,02000217,3,72.8,285.75713658373144
4,1,9,0,2,0,5,0,5,09000011,02006931,6,78.3,271.23295034246513
2,3,7,2,1,7,2,1,4,09000007,02000181,6,90.10000000000001,659.2398353521122
3,4,6,2,2,7,4,5,1,09000008,02000201,3,79.80000000000001,247.290142132075
3,1,7,2,1,1,5,0,5,09000029,02000856,6,88,525.2892356069358
2,4,8,2,2,0,2,1,1,09000019,02000568,3,61.1,154.7604152190472
5,1,8,1,1,0,5,0,5,09000007,02000171,6,78.8,290.83921795744635
5,4,5,2,2,2,0,2,3,09000020,02000577,1,61,284.6964665989005
4,1,9,2,2,0,2,0,5,09000030,02000872,3,49.3,165.0903548520707
3,2,7,0,1,7,1,2,3,09000007,02000178,2,83.3,313.49911366423294
7,4,8,1,2,0,4,0,3,09000019,02000560,3,76.1,415.02431719594557
4,4,1,2,1,9,4,2,4,09000008,02000220,3,47,358.4976159353736
3,1,6,2,2,4,2,2,3,09000007,02000178,3,83.3,313.49911366423294
3,3,5,2,2,9,2,1,3,09000032,02000946,5,83,480.1817769599997
7,1,5,2,2,3,2,1,0,09000005,02000124,5,87.5,347.5585171633658
4,1,9,2,2,0,2,0,5,09000028,02000831,5,79.80000000000001,380.1352282887697
9,1,8,0,2,0,4,0,5,09000022,02000633,2,84.89999999999999,238.6198735474858
1,3,6,2,2,0,8,0,5,09000009,02000256,4,74,373.14595774545404
3,1,8,2,2,0,6,1,4,09000025,02000719,2,86,285.9620553749997
10,2,7,1,2,0,5,0,5,09000007,02000166,2,79.9,260.8400465097081
4,1,9,1,2,0,5,0,5,09000026,02000764,4,86.6,416.2383847633925
6,1,9,0,2,0,5,0,5,09000003,02000025,5,84.6,495.20798165137614
4,3,7,2,1,3,2,1,3,09000024,02000692,10,79.5,463.3952524836061
11,2,7,1,1,0,4,0,3,09000006,02000142,9,83.89999999999999,519.9973772804873
4,3,8,1,2,1,2,0,4,09000022,02000633,2,84.89999999999999,238.6198735474858
7,4,5,2,2,7,3,2,1,09000032,02000924,3,47.8,315.316681935279
10,4,8,2,1,3,1,1,1,09000013,02000383,7,74.4,195.0558594575158
10,4,10,0,2,8,3,2,1,09000021,02000613,9,95.19999999999999,960.7470303007508
6,3,6,2,2,9,2,4,3,09000012,02000346,1,62.8,292.73097460624984
3,4,3,2,1,6,6,2,2,09000009,02000248,4,81.89999999999999,205.5099989620251
9,4,10,0,1,1,6,0,2,09000017,02000520,4,82.5,362.45329854526994
4,4,3,2,2,3,1,1,2,09000017,02000509,6,75.7,557.9557641971825
4,1,8,0,2,8,2,2,3,09000005,02000116,1,82.69999999999999,451.5522028759118
5,1,7,1,2,0,2,0,4,09000017,02000515,3,84.39999999999999,616.0567504285709
10,2,8,0,2,0,4,0,4,09000003,02000058,9,85.7,248.82601423487546
2,3,9,0,2,1,8,2,1,09000032,02000951,6,77,479.50163720430055
6,4,6,0,2,7,2,1,3,09000032,02000930,8,66.2,230.57676118947313
2,2,9,1,2,0,2,0,0,09000021,02000603,3,87.6,1520.2042949275333
6,1,7,2,2,0,4,0,4,09000023,02000685,3,78,249.4424464722218
7,3,8,2,2,0,5,0,5,09000018,02000531,4,79,376.66163131020346
5,4,3,2,1,5,5,1,1,09000022,02000631,6,91.8,239.2899842222218
5,1,7,0,2,0,2,1,0,09000009,02000252,3,65.5,504.3724199413676
10,3,5,0,2,6,6,0,1,09000012,02000364,4,82.19999999999999,250.17565115492943
1,2,5,2,2,9,1,5,1,09000033,02000961,8,68.5,503.0448939032253
5,1,7,0,2,0,4,0,5,09000014,02000430,6,83.5,478.9911174496639
7,4,7,2,0,0,3,1,1,09000020,02000580,2,86.5,506.81208763513484
2,2,5,2,2,0,4,0,5,09000023,02000654,2,51,205.360251623595
6,1,7,0,2,0,5,0,5,09000028,02000809,8,28.799999999999997,249.6176863279566
4,1,8,2,2,0,2,0,4,09000007,02000175,3,78.60000000000001,360.39482929473667
3,1,7,2,2,0,5,1,4,09000023,02000670,2,94.69999999999999,199.5284734117641
4,1,10,1,2,0,5,0,5,09000030,02000868,3,72.1,164.29231917808178
8,1,9,1,0,0,4,0,0,09000027,02000797,10,85.2,302.35663446700454
2,1,7,2,0,1,2,1,3,09000023,02000654,3,51,205.360251623595
4,4,1,2,2,7,2,2,0,09000014,02000432,4,92.80000000000001,298.0391837454543
4,4,5,2,2,6,6,2,0,09000013,02000383,6,74.4,195.0558594575158
3,1,7,2,2,3,2,1,1,09000019,02000568,3,61.1,154.7604152190472
7,4,8,1,1,0,2,0,0,09000014,02000413,6,90.9,431.9664867054792
5,4,3,2,0,0,1,1,0,09000012,02000356,5,78.8,233.5163089057966
8,1,8,0,2,2,2,2,3,09000027,02000792,9,86.1,258.45845656818125
5,4,8,2,2,3,5,1,3,09000025,02000725,3,79.5,398.7856089249993
6,4,8,2,2,0,5,0,5,09000012,02000365,4,65.7,302.35413115511517
7,1,6,1,2,0,5,1,4,09000005,02000094,5,74.5,388.13080431382934
6,4,3,2,0,6,2,2,3,09000019,02000568,3,61.1,154.7604152190472
4,1,8,2,2,2,2,1,5,09000019,02000559,2,91,269.77031346874946
3,3,8,2,2,0,2,1,3,09000013,02000394,5,66,294.2263877234039
9,4,9,2,2,0,4,0,5,09000021,02000609,7,92.4,625.5495502499994
9,1,7,0,1,0,4,0,3,09000021,02000614,5,89.8,796.3225579220774
4,4,8,2,1,6,8,2,5,09000003,02000062,2,82.19999999999999,572.6834210526316
11,1,8,1,2,0,4,0,0,09000032,02000932,8,58.3,372.8135629499995
5,2,9,0,2,8,1,3,1,09000002,02000019,3,94.5,262.966935483871
7,2,7,2,1,4,4,2,4,09000033,02000961,6,68.5,503.0448939032253
7,4,8,2,2,0,5,0,5,09000033,02000966,5,83.3,419.5143041788078
10,1,8,0,2,1,4,1,2,09000025,02000733,3,83.5,218.39721093103392
4,1,7,2,2,0,2,1,3,09000022,02000621,4,40.1,248.0655072084937
3,1,3,2,2,8,2,2,3,09000009,02000249,4,84.89999999999999,285.5502165793648
5,1,6,2,1,6,5,2,5,09000022,02000644,4,89.2,340.76712152413756
3,1,7,1,2,1,5,0,0,09000029,02000847,10,92.9,452.56292031944383
12,4,3,2,2,0,3,0,1,09000020,02000579,5,87.6,344.09269385810757
4,4,6,2,1,6,2,0,4,09000028,02000818,2,77.7,166.8381638378371
3,1,8,0,2,0,2,1,3,09000007,02000166,3,79.9,260.8400465097081
4,1,8,1,2,1,5,1,5,09000030,02000891,2,48.199999999999996,272.7341455527152
9,4,7,2,2,9,1,1,1,09000021,02000613,6,95.19999999999999,960.7470303007508
2,4,7,0,2,1,8,0,4,09000007,02000193,7,32.800000000000004,240.77535917062087
7,1,9,0,1,0,2,0,5,09000032,02000923,7,48.3,225.3310232049686
3,1,9,2,2,0,5,1,5,09000012,02000355,3,90.5,330.4398557586202
6,4,7,2,2,0,2,0,2,09000013,02000396,7,71.6,497.91854739130383
4,3,10,1,1,5,6,1,0,09000031,02000918,4,73.8,258.6382155312499
9,4,4,2,2,9,3,1,1,09000030,02000864,2,63.800000000000004,310.18823002643154
4,4,8,0,2,9,2,4,0,09000012,02000345,3,74,324.26823319491496
2,1,7,2,0,0,2,1,5,09000028,02000809,8,28.799999999999997,249.6176863279566
5,2,8,0,2,6,3,4,0,09000014,02000409,1,58.199999999999996,130.65318270270262
6,4,8,2,1,8,1,5,1,09000014,02000400,4,71.8,171.03807143978995
3,1,3,2,2,9,2,6,3,09000007,02000173,8,71.8,554.1735694921459
4,1,6,1,1,0,0,1,3,09000008,02000206,2,88.4,432.9183089999996
8,2,7,2,1,0,5,0,0,09000006,02000141,8,87.6,296.20505518803367
1,2,5,2,1,5,1,2,2,09000022,02000643,6,88.1,442.0001257727268
3,1,8,0,2,0,0,0,5,09000033,02000966,8,83.3,419.5143041788078
7,1,8,0,2,0,5,0,0,09000010,02000292,4,98.1,623.8264751006286
3,3,8,2,2,1,2,0,3,09000030,02000888,4,52.2,157.77389103977228
8,1,7,0,2,1,5,1,5,09000019,02000571,2,78.5,258.806674838862
3,1,8,1,1,0,5,0,5,09000011,02006930,5,78.2,491.4274888563531
4,2,7,2,2,0,5,0,3,09000032,02000938,4,52,380.0074948970583
10,4,6,2,1,0,2,0,3,09000008,02000216,8,65.60000000000001,445.4240358865244
2,3,7,1,2,4,2,0,1,09000023,02000657,4,75.3,303.80568811538427
5,1,3,2,2,9,2,2,2,09000031,02000905,4,93.2,249.9719800833331
4,1,8,2,2,0,2,0,3,09000006,02000134,7,73.4,377.6443237550197
2,3,8,2,2,0,2,1,0,09000019,02000574,4,65.5,246.2140048980387
3,2,10,0,2,5,3,2,3,09000025,02000733,2,83.5,218.39721093103392
4,1,8,2,2,0,2,1,5,09000008,02000220,2,47,358.4976159353736
7,2,8,0,2,0,5,0,5,09000013,02000382,4,82.1,157.47151672826055
5,1,10,2,2,9,2,4,1,09000005,02000106,2,87.7,477.388278446927
2,3,8,1,2,1,2,0,3,09000030,02000867,4,74.6,289.4132509650714
10,6,2,2,2,9,2,6,1,09000017,02000512,4,93,532.9147208156022
6,6,3,2,1,9,3,4,1,09000019,02000575,4,30.599999999999998,175.6828659606295
3,6,5,2,2,9,7,1,0,09000030,02000865,3,66,234.07618595774605
4,6,2,2,0,9,2,4,1,09000030,02000887,3,68.2,215.18499394512162
4,6,8,2,2,9,2,5,2,09000030,02000865,1,66,234.07618595774605
6,6,2,2,1,9,1,3,1,09000008,02000212,4,83.3,726.2428294399995
8,6,6,2,2,9,3,5,1,09000013,02000377,3,82.1,281.6281132118639
5,5,5,2,1,8,5,4,3,09000008,02000208,3,67.80000000000001,879.1669964122095
4,6,5,2,2,9,1,4,0,09000013,02000373,2,76.4,187.73021809302287
4,5,8,2,2,9,5,5,1,09000019,02000576,3,19.8,312.8679600749411
7,6,4,2,2,8,2,3,1,09000014,02006794,1,73.2,400.3883994461532
6,5,6,2,2,9,2,4,1,09000023,02000679,3,81,443.6070743787874
3,5,9,0,2,9,5,4,2,09000031,02000906,5,95.1,341.0629633644858
8,5,5,2,2,8,2,5,0,09000023,02000665,5,89.4,151.17878501666593
4,6,2,2,0,8,1,6,1,09000022,02000650,2,88.2,296.2617712187496
6,5,5,2,2,9,1,4,1,09000011,02006930,5,78.2,491.4274888563531
4,6,5,2,2,7,3,3,1,09000030,02000877,2,68.7,210.63393357534204
5,5,10,2,2,8,3,3,1,09000025,02000747,2,49.7,490.79035476444403
8,5,7,2,2,8,2,2,3,09000010,02000296,7,69.19999999999999,540.8561437552737
5,5,4,2,2,9,0,4,1,09000033,02000969,1,35.8,406.4771433032254
5,5,10,0,1,9,4,1,0,09000022,02000643,3,88.1,442.0001257727268
5,5,8,2,2,8,3,3,4,09000019,02000558,2,68,371.66029113669015
4,6,2,2,0,8,2,4,1,09000009,02006791,4,86.3,264.4528179999995
6,6,4,2,1,9,5,5,1,09000026,02000773,6,86.8,442.04883855084717
5,5,5,0,2,8,2,6,1,09000030,02000878,2,42.199999999999996,285.23046621755657
7,6,4,2,2,9,2,3,1,09000008,02000217,3,72.8,285.75713658373144
4,5,6,2,1,9,2,4,1,09000022,02000644,5,89.2,340.76712152413756
3,5,6,2,2,8,2,4,1,09000007,02000175,5,78.60000000000001,360.39482929473667
5,5,5,2,2,8,6,6,2,09000032,02000930,8,66.2,230.57676118947313
4,6,6,2,2,9,2,6,1,09000005,02000106,3,87.7,477.388278446927
5,6,9,2,1,9,1,3,2,09000028,02000812,3,57.699999999999996,136.27038369658104
5,5,5,2,2,9,2,2,3,09000031,02000917,4,92,360.03367941414126
4,6,4,2,1,7,5,3,2,09000006,02000127,2,88,734.639436790123
7,5,3,2,2,8,2,3,2,09000032,02000944,3,63,457.4045969444443
2,6,8,1,0,9,2,4,1,09000008,02000208,3,67.80000000000001,879.1669964122095
3,6,3,2,2,9,1,1,1,09000010,02000288,2,82.69999999999999,496.9941142049995
6,6,9,2,2,8,8,1,1,09000007,02000189,5,46.5,161.36150741847783
5,6,3,2,1,9,1,6,1,09000002,02000022,2,42.8,282.52361795862055
6,5,6,2,1,8,2,4,0,09000026,02000779,4,91,391.63119993999936
8,6,7,2,2,8,2,3,4,09000008,02000215,4,74.5,716.0455817901232
5,5,8,2,2,9,1,2,0,09000023,02000666,5,90.10000000000001,269.2143678316828
5,5,4,2,1,9,2,3,3,09000021,02000606,10,71.39999999999999,310.67220333421733
4,6,4,2,1,9,1,2,3,09000013,02000384,2,68.89999999999999,334.073055056521
4,6,4,2,2,9,1,3,1,09000033,02000981,8,89.8,438.81668114406733
4,6,7,2,2,8,3,2,2,09000029,02000844,3,95.39999999999999,227.9297296999995
5,6,5,2,2,9,2,4,1,09000009,02000261,6,76.9,222.59719681313084
4,6,1,2,2,6,5,3,3,09000030,02000891,6,48.199999999999996,272.7341455527152
8,6,1,2,1,8,5,5,1,09000028,02000818,2,77.7,166.8381638378371
6,6,8,0,1,9,3,2,2,09000030,02000866,5,85,138.07461870059817
4,6,9,2,2,8,2,4,1,09000018,02000546,4,85.8,379.2330971491225
7,6,6,2,1,8,3,5,1,09000031,02000914,2,75,182.51171889864852
9,5,1,2,1,7,5,4,4,09000004,02000080,7,90.10000000000001,466.07723700636905
6,5,2,2,1,8,2,3,3,09000021,02000606,10,71.39999999999999,310.67220333421733
4,6,5,2,0,9,1,6,2,09000029,02000843,7,79.7,256.33136244303745
6,5,4,2,0,8,2,3,2,09000011,02006931,6,78.3,271.23295034246513
5,6,6,2,2,7,5,4,4,09000021,02000602,2,67,902.9186947058814
7,5,3,2,1,8,5,4,3,09000022,02000651,4,87.3,267.9158085395678
5,5,8,0,2,9,2,2,4,09000029,02000847,10,92.9,452.56292031944383
6,5,4,2,2,9,1,4,1,09000032,02000944,4,63,457.4045969444443
5,6,7,2,2,9,5,3,5,09000024,02000695,7,96.39999999999999,504.50828636274485
6,6,6,2,1,9,2,6,1,09000016,02000467,2,93.7,557.6200614999997
5,6,6,2,1,8,2,5,1,09000021,02000610,3,77.9,703.5278201923073
7,6,4,2,2,8,3,3,2,09000031,02000906,2,95.1,341.0629633644858
6,6,9,1,2,8,3,3,2,09000025,02000716,2,92.60000000000001,323.30375334328306
6,6,5,2,1,9,1,5,1,09000004,02000091,4,72.5,411.7462820428567
4,5,7,2,0,9,2,4,1,09000008,02000213,3,70.3,785.8384287958096
5,6,8,2,2,9,5,5,3,09000021,02000612,9,90.10000000000001,352.6802895460986
4,5,7,2,2,9,4,2,1,09000029,02000858,1,82.39999999999999,304.0914945986838
4,6,5,2,1,7,3,1,1,09000019,02000572,2,63.9,125.96063901111083
3,5,4,2,1,8,5,3,3,09000011,02006931,6,78.3,271.23295034246513
9,6,5,2,2,8,4,5,1,09000003,02000038,5,85.9,231.87638009049775
4,6,5,2,2,8,2,1,0,09000031,02000911,4,79.10000000000001,489.41213178452995
6,5,8,2,2,8,5,3,2,09000008,02000213,2,70.3,785.8384287958096
4,5,4,2,2,9,2,2,1,09000004,02000092,5,90.5,733.0334697199993
3,6,3,2,2,9,3,3,2,09000024,02000706,3,79.7,301.31191041538426
4,6,7,1,2,9,3,2,2,09000032,02000938,4,52,380.0074948970583
4,6,1,2,1,6,1,6,1,09000019,02000569,2,72.8,192.12849821774137
2,5,5,1,1,9,1,1,1,09000015,02000459,3,75,882.7319939743585
11,5,5,2,2,8,5,1,1,09000029,02000847,10,92.9,452.56292031944383
6,6,8,2,2,8,3,3,2,09000011,02000314,5,86.3,886.5337802659546
8,5,10,2,2,7,3,4,1,09000008,02000230,7,79.9,575.4568208401824
8,6,8,0,1,7,5,2,3,09000008,02000207,3,87,174.7931458307691
3,6,4,2,1,8,3,2,1,09000008,02000207,3,87,174.7931458307691
10,5,8,1,2,8,1,3,3,09000014,02000420,2,77.3,278.9395101461536
4,6,5,2,2,8,1,4,1,09000019,02000568,3,61.1,154.7604152190472
4,6,5,2,2,9,3,2,0,09000031,02000900,3,96,416.77152119999914
7,5,3,2,2,7,1,2,0,09000008,02000209,5,89.2,405.4403458715591
4,6,8,2,1,9,2,2,2,09000018,02000549,4,87,251.5855130505613
8,5,5,2,2,9,1,0,1,09000005,02000126,2,70.1,166.23307924242394
3,6,6,0,1,8,2,4,3,09000023,02000670,2,94.69999999999999,199.5284734117641
4,6,3,2,1,9,2,4,1,09000008,02000210,5,91.7,315.5258907226887
5,5,8,2,1,9,1,3,1,09000016,02000467,2,93.7,557.6200614999997
6,5,1,2,1,9,1,6,1,09000008,02000201,2,79.80000000000001,247.290142132075
6,6,4,2,0,9,3,3,1,09000006,02000152,6,86.1,464.65734027343706
6,5,5,2,1,7,5,4,3,09000015,02000440,8,96.2,523.4288407588231
7,5,5,2,1,8,5,3,4,09000004,02000073,5,98.1,405.64123525454517
1,6,7,2,2,6,5,5,2,09000030,02000891,2,48.199999999999996,272.7341455527152
7,6,8,2,2,9,2,2,1,09000016,02000476,5,62.2,315.49705905508455
4,5,7,2,1,7,2,1,3,09000028,02000835,3,78,243.88688451401808
2,6,7,2,2,7,3,1,1,09000004,02000068,3,65.8,465.28931447368404
5,6,5,2,2,8,7,1,0,09000003,02000053,5,71.6,482.4405374982207
5,5,6,2,0,8,2,3,4,09000010,02000292,4,98.1,623.8264751006286
7,5,8,0,1,7,3,5,2,09000030,02000877,4,68.7,210.63393357534204
2,6,5,0,1,9,1,2,0,09000032,02000935,4,23.1,387.62539050561725
6,6,3,2,2,7,2,5,4,09000010,02000303,2,84.7,263.6121209290318
8,5,4,2,1,8,2,0,4,09000010,02000296,6,69.19999999999999,540.8561437552737
5,5,8,2,2,7,1,5,1,09000030,02000864,3,63.800000000000004,310.18823002643154
8,6,3,2,1,7,3,4,2,09000003,02000054,4,71.89999999999999,242.34076470588232
6,6,5,2,2,8,2,0,1,09000024,02000693,8,77.5,220.87618685526266
5,6,5,1,2,9,2,3,1,09000023,02000676,6,94.89999999999999,587.1728851351347
7,6,2,2,1,8,1,5,1,09000029,02000851,4,56.699999999999996,296.86904816728594
5,5,6,0,2,8,6,3,3,09000028,02000807,8,76.9,225.61736722570487
8,6,5,2,1,8,1,3,3,09000022,02000643,6,88.1,442.0001257727268
2,6,5,2,1,9,2,1,1,09000022,02000631,6,91.8,239.2899842222218
6,6,7,2,2,8,3,2,0,09000020,02000579,5,87.6,344.09269385810757
5,6,7,2,1,7,1,5,2,09000023,02000657,4,75.3,303.80568811538427
5,5,8,0,2,8,2,2,2,09000031,02000919,6,93.89999999999999,252.70940369512132
3,5,7,2,1,8,1,3,2,09000017,02000510,6,91.60000000000001,1192.0104087719271
5,5,5,2,2,7,2,1,0,09000031,02000910,4,78.2,405.58892635135106
6,5,7,2,1,7,2,2,1,09000033,02000975,7,77.60000000000001,413.5411479999996
3,6,3,2,1,8,2,3,0,09000006,02000135,4,77.60000000000001,281.0933161004562
5,5,8,2,2,9,3,3,1,09000027,02000805,7,82.89999999999999,317.4592346946897
4,5,8,2,2,6,3,2,1,09000031,02000909,3,85.3,463.0460899999995
9,5,5,0,2,7,4,0,2,09000029,02000845,8,89.2,361.6728254304628
6,5,5,2,2,8,3,4,2,09000004,02000072,2,89,1600.3586004807667
5,5,5,2,1,9,1,3,3,09000004,02000068,3,65.8,465.28931447368404
5,6,3,2,1,8,7,4,1,09000009,02000270,1,74.4,203.80650107272675
7,6,7,1,1,8,3,3,2,09000011,02000326,2,86.7,620.0175105714283
5,5,7,2,2,8,1,2,3,09000019,02000571,3,78.5,258.806674838862
8,5,8,0,1,8,5,4,0,09000023,02000680,3,62.1,220.55077833757932
4,6,2,1,1,9,2,3,1,09000010,02000280,2,89.1,383.4034609090902
7,5,8,0,2,5,5,6,1,09000002,02000003,3,86,465.4614689265536
5,5,7,2,2,9,4,1,3,09000027,02000798,9,94.3,279.528364515789
4,6,8,2,1,6,1,3,0,09000026,02006800,5,89.5,408.4313625599996
4,6,6,2,2,8,2,2,3,09000014,02000397,5,80.4,165.89404871945646
10,6,8,2,2,7,4,4,2,09000017,02000515,3,84.39999999999999,616.0567504285709
6,6,4,2,1,7,1,2,1,09000028,02000829,3,80.9,154.0714733987338
4,5,6,2,2,6,1,4,1,09000007,02000187,2,20.8,191.5685459034746
3,5,7,2,1,7,3,3,2,09000030,02000886,5,66.4,175.67778553246723
7,6,6,2,1,8,2,1,3,09000017,02000510,7,91.60000000000001,1192.0104087719271
6,6,5,2,1,7,2,3,1,09000015,02000448,9,75.9,259.4974507555552
3,6,8,2,1,6,3,1,2,09000022,02000635,2,86.2,238.46563394088605
7,5,8,2,1,7,2,2,1,09000014,02006794,1,73.2,400.3883994461532
5,5,7,2,2,9,2,5,2,09000029,02000857,9,79.10000000000001,622.7682567772507
6,6,6,2,0,5,3,2,0,09000009,02000257,5,72.39999999999999,368.34460372312657
4,5,7,1,1,8,1,2,1,09000029,02000840,2,96.39999999999999,317.2234658759687
7,6,7,2,1,6,2,1,3,09000006,02000150,9,92.80000000000001,649.0194565602409
6,5,9,0,2,8,2,3,2,09000012,02000364,3,82.19999999999999,250.17565115492943
5,5,8,2,2,8,1,0,1,09000028,02000808,4,28.799999999999997,234.7900967142853
7,6,6,2,0,8,2,2,3,09000013,02000393,8,95.5,324.8883607169803
9,6,5,2,0,8,1,3,1,09000031,02000900,4,96,416.77152119999914
5,6,8,2,2,6,3,3,1,09000018,02000551,2,76.9,287.6973545911943
3,5,8,2,1,8,2,1,2,09000006,02000127,3,88,734.639436790123
3,5,10,0,2,9,2,3,1,09000012,02000367,2,68.60000000000001,176.26860725842647
5,5,7,2,2,9,2,3,2,09000011,02000317,2,65.4,359.261418986577
2,6,6,2,1,8,3,2,2,09000012,02000361,3,62.8,178.12344532283433
5,5,4,2,2,8,3,0,0,09000023,02000664,1,56.8,273.10510197021233
4,5,5,2,2,5,7,2,0,09000023,02000665,7,89.4,151.17878501666593
8,5,2,2,2,7,5,3,2,09000029,02000849,7,89.7,238.29593971428542
5,5,9,2,2,8,1,1,1,09000019,02000556,3,82,264.32296750282427
2,5,7,2,2,8,1,4,1,09000028,02000826,3,86.5,185.15116313768064
6,5,7,2,2,9,0,2,2,09000023,02000677,3,93.89999999999999,509.82377951923024
4,6,5,2,1,7,3,2,0,09000016,02000480,5,84.7,358.37711185294074
3,6,8,2,2,9,1,1,3,09000014,02000406,2,94.5,358.2562765476185
5,5,1,2,1,8,3,0,1,09000018,02000551,3,76.9,287.6973545911943
4,6,5,1,2,7,1,3,4,09000003,02000045,4,69.19999999999999,416.42941747572814
4,5,9,2,0,7,5,5,2,09000008,02000203,4,82.89999999999999,314.3614613999996
2,6,10,2,2,8,2,1,1,09000008,02000203,3,82.89999999999999,314.3614613999996
5,6,9,1,2,7,2,2,1,09000011,02000319,2,83.1,488.51100433557036
2,6,7,2,2,8,2,1,1,09000011,02000323,2,77.10000000000001,408.69607400943335
5,6,7,1,2,7,2,2,1,09000032,02000949,8,81.89999999999999,402.63732096511586
6,5,4,2,2,7,1,2,1,09000023,02000658,4,84.7,207.79805383471032
5,6,5,2,2,7,1,4,1,09000008,02000220,5,47,358.4976159353736
5,6,10,1,2,6,3,4,1,09000032,02000924,3,47.8,315.316681935279
6,5,2,1,1,7,5,3,4,09000003,02000056,9,83.7,410.33278985507246
5,5,5,2,1,7,0,1,0,09000027,02000793,7,93.89999999999999,428.75867477443546
3,5,3,1,2,6,2,4,4,09000022,02000649,3,85.7,364.20877941916126
6,5,8,2,2,7,5,0,0,09000016,02000470,8,92.9,266.1615027475242
4,5,5,2,2,8,0,2,0,09000006,02000155,6,93.4,513.1842981472868
6,6,5,1,1,8,3,3,2,09000030,02000894,7,62.3,427.5065193918917
5,6,6,0,2,6,1,0,3,09000002,02000014,2,95.89999999999999,228.61460869565218
2,5,8,1,1,9,1,4,0,09000007,02000179,7,55.00000000000001,278.7920197119998
8,6,7,2,2,8,1,2,2,09000014,02000416,2,68.5,249.69184725874078
6,6,7,2,1,6,5,1,3,09000008,02000218,9,78.8,270.108264330578
5,6,7,0,2,6,3,0,3,09000023,02000662,2,80.2,295.20862761870444
5,5,10,0,2,6,5,3,0,09000003,02000040,4,82.1,348.0206338028169
6,6,8,2,1,4,1,1,0,09000024,02000693,6,77.5,220.87618685526266
7,5,5,2,2,8,2,1,2,09000024,02000705,7,94,611.7131768644061
3,5,5,2,2,7,0,1,0,09000012,02000358,5,69.69999999999999,225.55751835135115
6,5,8,2,2,7,1,3,1,09000031,02000903,2,93.4,435.38314017948665
2,5,10,0,2,8,2,1,4,09000031,02000895,3,87.8,299.8686565043474
5,6,7,2,2,8,3,3,2,09000028,02000830,5,84.3,209.58981452631517
4,5,5,2,2,8,2,1,2,09000033,02000970,8,61,255.36662932900356
5,5,6,2,2,6,3,3,1,09000019,02000560,5,76.1,415.02431719594557
4,5,5,2,2,6,2,3,2,09000023,02000687,4,90.3,301.72112865217355
7,6,4,2,1,5,3,5,1,09000031,02000904,5,89.2,726.735366043956
5,6,1,2,1,6,3,0,3,09000023,02000676,3,94.89999999999999,587.1728851351347
4,6,5,2,2,8,4,1,2,09000008,02000199,5,97.5,165.4071761199996
6,5,6,1,2,6,5,1,4,09000010,02000280,6,89.1,383.4034609090902
4,5,7,2,2,7,5,3,3,09000029,02000856,6,88,525.2892356069358
5,5,2,2,0,9,3,1,0,09000011,02000332,5,92.4,330.2715122406008
5,5,8,2,1,6,2,4,2,09000003,02000050,3,85.5,402.67
6,5,10,0,2,5,3,1,0,09000018,02000549,4,87,251.5855130505613
4,5,5,2,2,8,2,2,0,09000011,02000323,2,77.10000000000001,408.69607400943335
9,5,3,2,1,6,1,2,1,09000012,02000365,3,65.7,302.35413115511517
5,6,8,0,2,7,3,0,1,09000029,02000840,2,96.39999999999999,317.2234658759687
4,5,8,2,1,8,2,0,4,09000011,02000327,3,85.9,387.7488934062497
3,6,9,2,2,7,1,2,1,09000030,02000873,5,61.3,118.95568811111073
8,6,3,2,2,6,2,1,1,09000009,02006791,4,86.3,264.4528179999995
6,5,8,2,2,7,2,0,3,09000003,02000048,9,75.6,319.6150423728813
4,6,6,2,2,6,2,0,3,09000006,02000135,3,77.60000000000001,281.0933161004562
2,6,8,2,1,7,2,0,2,09000018,02000540,5,78.10000000000001,379.6208808995427
7,6,5,2,2,6,5,0,2,09000006,02000128,9,91.3,410.11286870289837
5,6,5,1,2,7,1,4,1,09000021,02000613,6,95.19999999999999,960.7470303007508
5,6,7,1,2,7,0,2,0,09000031,02000901,4,90.60000000000001,699.9594317215183
4,6,5,2,2,7,1,3,1,09000019,02000569,7,72.8,192.12849821774137
7,6,7,1,1,6,3,1,2,09000010,02000288,2,82.69999999999999,496.9941142049995
8,5,7,1,2,7,5,2,2,09000016,02000480,5,84.7,358.37711185294074
5,6,8,2,2,5,7,0,0,09000012,02000346,1,62.8,292.73097460624984
7,6,8,2,1,6,5,3,4,09000016,02000490,6,94.39999999999999,584.9575659852935
5,5,8,0,2,6,3,0,0,09000006,02000145,4,89,208.89439072580595
4,5,5,2,2,5,2,4,2,09000005,02000121,5,75.6,660.2063294578306
5,5,7,0,2,6,5,3,4,09000029,02000850,6,94.5,359.0248843785043
4,6,5,0,2,7,1,1,0,09000026,02000773,6,86.8,442.04883855084717
6,6,5,2,2,6,0,1,1,09000024,02000699,8,96.1,578.1108645350876
5,5,10,0,2,8,3,3,2,09000003,02000052,9,73.3,782.5918817204301
4,6,10,0,2,6,3,2,1,09000014,02000406,3,94.5,358.2562765476185
